 variables= "x","y","input","result"
 zone I = 128 J = 128 F=POINT
     -0.100000000000000000E+01     -0.100000000000000000E+01     -0.785385978249375921E-01      0.151647450562515496E+00
     -0.984375000000000000E+00     -0.100000000000000000E+01     -0.785385970756979912E-01      0.151600146721196566E+00
     -0.968750000000000000E+00     -0.100000000000000000E+01     -0.785385960727711385E-01      0.151458322100160137E+00
     -0.953125000000000000E+00     -0.100000000000000000E+01     -0.785385947371393112E-01      0.151222237405573834E+00
     -0.937500000000000000E+00     -0.100000000000000000E+01     -0.785385929675611050E-01      0.150892327144186156E+00
     -0.921875000000000000E+00     -0.100000000000000000E+01     -0.785385906351002555E-01      0.150469199616457078E+00
     -0.906250000000000000E+00     -0.100000000000000000E+01     -0.785385875765433478E-01      0.149953636899147730E+00
     -0.890625000000000000E+00     -0.100000000000000000E+01     -0.785385835865504700E-01      0.149346594809887490E+00
     -0.875000000000000000E+00     -0.100000000000000000E+01     -0.785385784083773436E-01      0.148649202843680661E+00
     -0.859375000000000000E+00     -0.100000000000000000E+01     -0.785385717230103891E-01      0.147862764069334962E+00
     -0.843750000000000000E+00     -0.100000000000000000E+01     -0.785385631365694836E-01      0.146988754971465935E+00
     -0.828125000000000000E+00     -0.100000000000000000E+01     -0.785385521658486380E-01      0.146028825221656111E+00
     -0.812500000000000000E+00     -0.100000000000000000E+01     -0.785385382219034728E-01      0.144984797360112244E+00
     -0.796875000000000000E+00     -0.100000000000000000E+01     -0.785385205916379198E-01      0.143858666367092519E+00
     -0.781250000000000000E+00     -0.100000000000000000E+01     -0.785384984174079259E-01      0.142652599101232375E+00
     -0.765625000000000000E+00     -0.100000000000000000E+01     -0.785384706747419281E-01      0.141368933579890804E+00
     -0.750000000000000000E+00     -0.100000000000000000E+01     -0.785384361483782018E-01      0.140010178074627428E+00
     -0.734375000000000000E+00     -0.100000000000000000E+01     -0.785383934069429357E-01      0.138579009993051561E+00
     -0.718750000000000000E+00     -0.100000000000000000E+01     -0.785383407767312747E-01      0.137078274516468535E+00
     -0.703125000000000000E+00     -0.100000000000000000E+01     -0.785382763152154134E-01      0.135510982961108417E+00
     -0.687500000000000000E+00     -0.100000000000000000E+01     -0.785381977850767160E-01      0.133880310829197269E+00
     -0.671875000000000000E+00     -0.100000000000000000E+01     -0.785381026297448520E-01      0.132189595514829561E+00
     -0.656250000000000000E+00     -0.100000000000000000E+01     -0.785379879516149432E-01      0.130442333628488227E+00
     -0.640625000000000000E+00     -0.100000000000000000E+01     -0.785378504943013422E-01      0.128642177903233845E+00
     -0.625000000000000000E+00     -0.100000000000000000E+01     -0.785376866304553500E-01      0.126792933645029998E+00
