 variables= "x","y","input","result"
 zone I = 128 J = 32 F=POINT
      0.000000000000000000E+00      0.000000000000000000E+00     -0.502654984593391210E-01      0.949555075718990227E-01
      0.781250000000000000E-01      0.000000000000000000E+00     -0.502654984593390933E-01      0.949354340508187372E-01
      0.156250000000000000E+00      0.000000000000000000E+00     -0.502654984593391488E-01      0.948752651257836199E-01
      0.234375000000000000E+00      0.000000000000000000E+00     -0.502654984593391280E-01      0.947751555871164109E-01
      0.312500000000000000E+00      0.000000000000000000E+00     -0.502654984593391280E-01      0.946353630041285032E-01
      0.390625000000000000E+00      0.000000000000000000E+00     -0.502654984593391280E-01      0.944562471024284478E-01
      0.468750000000000000E+00      0.000000000000000000E+00     -0.502654984593391141E-01      0.942382688904974813E-01
      0.546875000000000000E+00      0.000000000000000000E+00     -0.502654984593391280E-01      0.939819895339781552E-01
      0.625000000000000000E+00      0.000000000000000000E+00     -0.502654984593391557E-01      0.936880689758312901E-01
      0.703125000000000000E+00      0.000000000000000000E+00     -0.502654984593391488E-01      0.933572643003280217E-01
      0.781250000000000000E+00      0.000000000000000000E+00     -0.502654984593391418E-01      0.929904278387921335E-01
      0.859375000000000000E+00      0.000000000000000000E+00     -0.502654984593391765E-01      0.925885050151059458E-01
      0.937500000000000000E+00      0.000000000000000000E+00     -0.502654984593391557E-01      0.921525319292607614E-01
      0.101562500000000000E+01      0.000000000000000000E+00     -0.502654984593391072E-01      0.916836326776880456E-01
      0.109375000000000000E+01      0.000000000000000000E+00     -0.502654984593391280E-01      0.911830164097632567E-01
      0.117187500000000000E+01      0.000000000000000000E+00     -0.502654984593391418E-01      0.906519741207361951E-01
      0.125000000000000000E+01      0.000000000000000000E+00     -0.502654984593390586E-01      0.900918751824256459E-01
      0.132812500000000000E+01      0.000000000000000000E+00     -0.502654984593391002E-01      0.895041636143137365E-01
      0.140625000000000000E+01      0.000000000000000000E+00     -0.502654984593390100E-01      0.888903540991934360E-01
      0.148437500000000000E+01      0.000000000000000000E+00     -0.502654984593389684E-01      0.882520277492472721E-01
      0.156250000000000000E+01      0.000000000000000000E+00     -0.502654984593389059E-01      0.875908276303607736E-01
      0.164062500000000000E+01      0.000000000000000000E+00     -0.502654984593388365E-01      0.869084540545739803E-01
      0.171875000000000000E+01      0.000000000000000000E+00     -0.502654984593386492E-01      0.862066596528322238E-01
      0.179687500000000000E+01      0.000000000000000000E+00     -0.502654984593383994E-01      0.854872442425783502E-01
      0.187500000000000000E+01      0.000000000000000000E+00     -0.502654984593381426E-01      0.847520495071980157E-01
      0.195312500000000000E+01      0.000000000000000000E+00     -0.502654984593377818E-01      0.840029535068455846E-01
      0.203125000000000000E+01      0.000000000000000000E+00     -0.502654984593373585E-01      0.832418650426930556E-01
      0.210937500000000000E+01      0.000000000000000000E+00     -0.502654984593367965E-01      0.824707178991076068E-01
      0.218750000000000000E+01      0.000000000000000000E+00     -0.502654984593360540E-01      0.816914649906160945E-01
      0.226562500000000000E+01      0.000000000000000000E+00     -0.502654984593351450E-01      0.809060724427015932E-01
      0.234375000000000000E+01      0.000000000000000000E+00     -0.502654984593341250E-01      0.801165136374361458E-01
      0.242187500000000000E+01      0.000000000000000000E+00     -0.502654984593328275E-01      0.793247632566229793E-01
      0.250000000000000000E+01      0.000000000000000000E+00     -0.502654984593314258E-01      0.785327913564451696E-01
      0.257812500000000000E+01      0.000000000000000000E+00     -0.502654984593298715E-01      0.777425575085369525E-01
      0.265625000000000000E+01      0.000000000000000000E+00     -0.502654984593281784E-01      0.769560050428601261E-01
      0.273437500000000000E+01      0.000000000000000000E+00     -0.502654984593262910E-01      0.761750554277337011E-01
      0.281250000000000000E+01      0.000000000000000000E+00     -0.502654984593243204E-01      0.754016028218016943E-01
      0.289062500000000000E+01      0.000000000000000000E+00     -0.502654984593223775E-01      0.746375088315983370E-01
      0.296875000000000000E+01      0.000000000000000000E+00     -0.502654984593202681E-01      0.738845975066753369E-01
      0.304687500000000000E+01      0.000000000000000000E+00     -0.502654984593184362E-01      0.731446506019907960E-01
      0.312500000000000000E+01      0.000000000000000000E+00     -0.502654984593167709E-01      0.724194031344368161E-01
      0.320312500000000000E+01      0.000000000000000000E+00     -0.502654984593151610E-01      0.717105392570327183E-01
      0.328125000000000000E+01      0.000000000000000000E+00     -0.502654984593139398E-01      0.710196884704773629E-01
      0.335937500000000000E+01      0.000000000000000000E+00     -0.502654984593130516E-01      0.703484221874960125E-01
      0.343750000000000000E+01      0.000000000000000000E+00     -0.502654984593124965E-01      0.696982506607999874E-01
      0.351562500000000000E+01      0.000000000000000000E+00     -0.502654984593123855E-01      0.690706202805976416E-01
      0.359375000000000000E+01      0.000000000000000000E+00     -0.502654984593126630E-01      0.684669112425309173E-01
      0.367187500000000000E+01      0.000000000000000000E+00     -0.502654984593133847E-01      0.678884355817794688E-01
      0.375000000000000000E+01      0.000000000000000000E+00     -0.502654984593143839E-01      0.673364355639738399E-01
      0.382812500000000000E+01      0.000000000000000000E+00     -0.502654984593157717E-01      0.668120824186044515E-01
      0.390625000000000000E+01      0.000000000000000000E+00     -0.502654984593172705E-01      0.663164753959156750E-01
      0.398437500000000000E+01      0.000000000000000000E+00     -0.502654984593191578E-01      0.658506411239397904E-01
      0.406250000000000000E+01      0.000000000000000000E+00     -0.502654984593211562E-01      0.654155332384605548E-01
      0.414062500000000000E+01      0.000000000000000000E+00     -0.502654984593231546E-01      0.650120322553864038E-01
      0.421875000000000000E+01      0.000000000000000000E+00     -0.502654984593251530E-01      0.646409456523489162E-01
      0.429687500000000000E+01      0.000000000000000000E+00     -0.502654984593269849E-01      0.643030081243811114E-01
